date_slot,specialization,doctor_name,is_available,patient_to_attend
19-08-2024 08:30,cosmetic_dentist,jane smith,TRUE,
19-08-2024 09:00,cosmetic_dentist,jane smith,TRUE,
19-08-2024 09:30,cosmetic_dentist,jane smith,TRUE,
19-08-2024 10:00,cosmetic_dentist,jane smith,FALSE,1000083
19-08-2024 10:30,cosmetic_dentist,jane smith,TRUE,
19-08-2024 11:00,cosmetic_dentist,jane smith,TRUE,
19-08-2024 11:30,cosmetic_dentist,jane smith,TRUE,
19-08-2024 12:00,cosmetic_dentist,jane smith,TRUE,
19-08-2024 12:30,cosmetic_dentist,jane smith,TRUE,
19-08-2024 13:00,cosmetic_dentist,jane smith,TRUE,
19-08-2024 13:30,cosmetic_dentist,jane smith,FALSE,1000091
19-08-2024 14:00,cosmetic_dentist,jane smith,TRUE,
19-08-2024 14:30,cosmetic_dentist,jane smith,TRUE,
19-08-2024 15:00,cosmetic_dentist,jane smith,TRUE,
19-08-2024 15:30,cosmetic_dentist,jane smith,TRUE,
19-08-2024 16:00,cosmetic_dentist,jane smith,TRUE,
19-08-2024 16:30,cosmetic_dentist,jane smith,TRUE,
20-08-2024 08:00,cosmetic_dentist,jane smith,TRUE,
20-08-2024 08:30,cosmetic_dentist,jane smith,FALSE,1000026
20-08-2024 09:00,cosmetic_dentist,jane smith,FALSE,1000075
20-08-2024 09:30,cosmetic_dentist,jane smith,FALSE,1000067
20-08-2024 10:00,cosmetic_dentist,jane smith,FALSE,1000027
20-08-2024 10:30,cosmetic_dentist,jane smith,TRUE,
20-08-2024 11:00,cosmetic_dentist,jane smith,FALSE,1000076
20-08-2024 11:30,cosmetic_dentist,jane smith,FALSE,1000058
20-08-2024 12:00,cosmetic_dentist,jane smith,FALSE,1000064
20-08-2024 12:30,cosmetic_dentist,jane smith,TRUE,
20-08-2024 13:00,cosmetic_dentist,jane smith,FALSE,1000060
20-08-2024 13:30,cosmetic_dentist,jane smith,FALSE,1000068
20-08-2024 14:00,cosmetic_dentist,jane smith,TRUE,
20-08-2024 14:30,cosmetic_dentist,jane smith,TRUE,
20-08-2024 15:00,cosmetic_dentist,jane smith,TRUE,
20-08-2024 15:30,cosmetic_dentist,jane smith,FALSE,1000017
20-08-2024 16:00,cosmetic_dentist,jane smith,FALSE,1000025
20-08-2024 16:30,cosmetic_dentist,jane smith,TRUE,
21-08-2024 08:00,cosmetic_dentist,jane smith,TRUE,
21-08-2024 08:30,cosmetic_dentist,jane smith,TRUE,
21-08-2024 09:00,cosmetic_dentist,jane smith,FALSE,1000060
21-08-2024 09:30,cosmetic_dentist,jane smith,TRUE,
21-08-2024 10:00,cosmetic_dentist,jane smith,TRUE,
21-08-2024 10:30,cosmetic_dentist,jane smith,FALSE,1000090
21-08-2024 11:00,cosmetic_dentist,jane smith,TRUE,
21-08-2024 11:30,cosmetic_dentist,jane smith,FALSE,1000001
21-08-2024 12:00,cosmetic_dentist,jane smith,TRUE,
21-08-2024 12:30,cosmetic_dentist,jane smith,TRUE,
21-08-2024 13:00,cosmetic_dentist,jane smith,TRUE,
21-08-2024 13:30,cosmetic_dentist,jane smith,FALSE,1000053
21-08-2024 14:00,cosmetic_dentist,jane smith,TRUE,
21-08-2024 14:30,cosmetic_dentist,jane smith,FALSE,1000064
21-08-2024 15:00,cosmetic_dentist,jane smith,TRUE,
21-08-2024 15:30,cosmetic_dentist,jane smith,FALSE,1000039
21-08-2024 16:00,cosmetic_dentist,jane smith,TRUE,
21-08-2024 16:30,cosmetic_dentist,jane smith,FALSE,1000077
22-08-2024 08:00,cosmetic_dentist,jane smith,TRUE,
22-08-2024 08:30,cosmetic_dentist,jane smith,TRUE,
22-08-2024 09:00,cosmetic_dentist,jane smith,FALSE,1000030
22-08-2024 09:30,cosmetic_dentist,jane smith,FALSE,1000098
22-08-2024 10:00,cosmetic_dentist,jane smith,TRUE,
22-08-2024 10:30,cosmetic_dentist,jane smith,FALSE,1000037
22-08-2024 11:00,cosmetic_dentist,jane smith,TRUE,
22-08-2024 11:30,cosmetic_dentist,jane smith,TRUE,
22-08-2024 12:00,cosmetic_dentist,jane smith,FALSE,1000096
22-08-2024 12:30,cosmetic_dentist,jane smith,FALSE,1000063
22-08-2024 13:00,cosmetic_dentist,jane smith,TRUE,
22-08-2024 13:30,cosmetic_dentist,jane smith,TRUE,
22-08-2024 14:00,cosmetic_dentist,jane smith,TRUE,
22-08-2024 14:30,cosmetic_dentist,jane smith,FALSE,1000035
22-08-2024 15:00,cosmetic_dentist,jane smith,TRUE,
22-08-2024 15:30,cosmetic_dentist,jane smith,TRUE,
22-08-2024 16:00,cosmetic_dentist,jane smith,TRUE,
22-08-2024 16:30,cosmetic_dentist,jane smith,FALSE,1000058
23-08-2024 08:00,cosmetic_dentist,jane smith,TRUE,
23-08-2024 08:30,cosmetic_dentist,jane smith,TRUE,
23-08-2024 09:00,cosmetic_dentist,jane smith,TRUE,
23-08-2024 09:30,cosmetic_dentist,jane smith,TRUE,
23-08-2024 10:00,cosmetic_dentist,jane smith,TRUE,
23-08-2024 10:30,cosmetic_dentist,jane smith,TRUE,
23-08-2024 11:00,cosmetic_dentist,jane smith,TRUE,
23-08-2024 11:30,cosmetic_dentist,jane smith,TRUE,
23-08-2024 12:00,cosmetic_dentist,jane smith,TRUE,
23-08-2024 12:30,cosmetic_dentist,jane smith,TRUE,
23-08-2024 13:00,cosmetic_dentist,jane smith,TRUE,
23-08-2024 13:30,cosmetic_dentist,jane smith,TRUE,
23-08-2024 14:00,cosmetic_dentist,jane smith,TRUE,
23-08-2024 14:30,cosmetic_dentist,jane smith,FALSE,1000021
23-08-2024 15:00,cosmetic_dentist,jane smith,FALSE,1000073
23-08-2024 15:30,cosmetic_dentist,jane smith,TRUE,
23-08-2024 16:00,cosmetic_dentist,jane smith,FALSE,1000023
23-08-2024 16:30,cosmetic_dentist,jane smith,TRUE,
24-08-2024 09:00,cosmetic_dentist,jane smith,TRUE,
24-08-2024 09:30,cosmetic_dentist,jane smith,TRUE,
24-08-2024 10:00,cosmetic_dentist,jane smith,FALSE,1000051
24-08-2024 10:30,cosmetic_dentist,jane smith,TRUE,
24-08-2024 11:00,cosmetic_dentist,jane smith,TRUE,
24-08-2024 11:30,cosmetic_dentist,jane smith,FALSE,1000023
24-08-2024 12:00,cosmetic_dentist,jane smith,TRUE,
24-08-2024 12:30,cosmetic_dentist,jane smith,TRUE,
26-08-2024 08:00,cosmetic_dentist,jane smith,FALSE,1000091
26-08-2024 08:30,cosmetic_dentist,jane smith,FALSE,1000019
26-08-2024 09:00,cosmetic_dentist,jane smith,TRUE,
26-08-2024 09:30,cosmetic_dentist,jane smith,FALSE,1000075
26-08-2024 10:00,cosmetic_dentist,jane smith,FALSE,1000033
26-08-2024 10:30,cosmetic_dentist,jane smith,FALSE,1000021
26-08-2024 11:00,cosmetic_dentist,jane smith,FALSE,1000013
26-08-2024 11:30,cosmetic_dentist,jane smith,FALSE,1000074
26-08-2024 12:00,cosmetic_dentist,jane smith,TRUE,
26-08-2024 12:30,cosmetic_dentist,jane smith,TRUE,
26-08-2024 13:00,cosmetic_dentist,jane smith,TRUE,
26-08-2024 13:30,cosmetic_dentist,jane smith,FALSE,1000072
26-08-2024 14:00,cosmetic_dentist,jane smith,TRUE,
26-08-2024 14:30,cosmetic_dentist,jane smith,FALSE,1000073
26-08-2024 15:00,cosmetic_dentist,jane smith,TRUE,
26-08-2024 15:30,cosmetic_dentist,jane smith,TRUE,
26-08-2024 16:00,cosmetic_dentist,jane smith,TRUE,
26-08-2024 16:30,cosmetic_dentist,jane smith,TRUE,
27-08-2024 08:00,cosmetic_dentist,jane smith,TRUE,
27-08-2024 08:30,cosmetic_dentist,jane smith,TRUE,
27-08-2024 09:00,cosmetic_dentist,jane smith,TRUE,
27-08-2024 09:30,cosmetic_dentist,jane smith,TRUE,
27-08-2024 10:00,cosmetic_dentist,jane smith,TRUE,
27-08-2024 10:30,cosmetic_dentist,jane smith,FALSE,1000062
27-08-2024 11:00,cosmetic_dentist,jane smith,FALSE,1000004
27-08-2024 11:30,cosmetic_dentist,jane smith,TRUE,
27-08-2024 12:00,cosmetic_dentist,jane smith,TRUE,
27-08-2024 12:30,cosmetic_dentist,jane smith,TRUE,
27-08-2024 13:00,cosmetic_dentist,jane smith,TRUE,
27-08-2024 13:30,cosmetic_dentist,jane smith,TRUE,
27-08-2024 14:00,cosmetic_dentist,jane smith,FALSE,1000006
27-08-2024 14:30,cosmetic_dentist,jane smith,TRUE,
27-08-2024 15:00,cosmetic_dentist,jane smith,TRUE,
27-08-2024 15:30,cosmetic_dentist,jane smith,TRUE,
27-08-2024 16:00,cosmetic_dentist,jane smith,TRUE,
27-08-2024 16:30,cosmetic_dentist,jane smith,TRUE,
28-08-2024 08:00,cosmetic_dentist,jane smith,TRUE,
28-08-2024 08:30,cosmetic_dentist,jane smith,TRUE,
28-08-2024 09:00,cosmetic_dentist,jane smith,TRUE,
28-08-2024 09:30,cosmetic_dentist,jane smith,FALSE,1000072
28-08-2024 10:00,cosmetic_dentist,jane smith,TRUE,
28-08-2024 10:30,cosmetic_dentist,jane smith,TRUE,
28-08-2024 11:00,cosmetic_dentist,jane smith,FALSE,1000077
28-08-2024 11:30,cosmetic_dentist,jane smith,TRUE,
28-08-2024 12:00,cosmetic_dentist,jane smith,TRUE,
28-08-2024 12:30,cosmetic_dentist,jane smith,TRUE,
28-08-2024 13:00,cosmetic_dentist,jane smith,TRUE,
28-08-2024 13:30,cosmetic_dentist,jane smith,TRUE,
28-08-2024 14:00,cosmetic_dentist,jane smith,FALSE,1000002
28-08-2024 14:30,cosmetic_dentist,jane smith,FALSE,1000041
28-08-2024 15:00,cosmetic_dentist,jane smith,TRUE,
28-08-2024 15:30,cosmetic_dentist,jane smith,FALSE,1000047
28-08-2024 16:00,cosmetic_dentist,jane smith,TRUE,
28-08-2024 16:30,cosmetic_dentist,jane smith,TRUE,
29-08-2024 08:00,cosmetic_dentist,jane smith,TRUE,
29-08-2024 08:30,cosmetic_dentist,jane smith,FALSE,1000091
29-08-2024 09:00,cosmetic_dentist,jane smith,TRUE,
29-08-2024 09:30,cosmetic_dentist,jane smith,TRUE,
29-08-2024 10:00,cosmetic_dentist,jane smith,TRUE,
29-08-2024 10:30,cosmetic_dentist,jane smith,TRUE,
29-08-2024 11:00,cosmetic_dentist,jane smith,TRUE,
29-08-2024 11:30,cosmetic_dentist,jane smith,FALSE,1000055
29-08-2024 12:00,cosmetic_dentist,jane smith,TRUE,
29-08-2024 12:30,cosmetic_dentist,jane smith,TRUE,
29-08-2024 13:00,cosmetic_dentist,jane smith,FALSE,1000043
29-08-2024 13:30,cosmetic_dentist,jane smith,TRUE,
29-08-2024 14:00,cosmetic_dentist,jane smith,FALSE,1000003
29-08-2024 14:30,cosmetic_dentist,jane smith,TRUE,
29-08-2024 15:00,cosmetic_dentist,jane smith,TRUE,
29-08-2024 15:30,cosmetic_dentist,jane smith,TRUE,
29-08-2024 16:00,cosmetic_dentist,jane smith,FALSE,1000015
29-08-2024 16:30,cosmetic_dentist,jane smith,FALSE,1000009
30-08-2024 08:00,cosmetic_dentist,jane smith,FALSE,1000025
30-08-2024 08:30,cosmetic_dentist,jane smith,TRUE,
30-08-2024 09:00,cosmetic_dentist,jane smith,FALSE,1000018
30-08-2024 09:30,cosmetic_dentist,jane smith,TRUE,
30-08-2024 10:00,cosmetic_dentist,jane smith,TRUE,
30-08-2024 10:30,cosmetic_dentist,jane smith,TRUE,
30-08-2024 11:00,cosmetic_dentist,jane smith,FALSE,1000060
30-08-2024 11:30,cosmetic_dentist,jane smith,TRUE,
30-08-2024 12:00,cosmetic_dentist,jane smith,TRUE,
30-08-2024 12:30,cosmetic_dentist,jane smith,FALSE,1000065
30-08-2024 13:00,cosmetic_dentist,jane smith,TRUE,
30-08-2024 13:30,cosmetic_dentist,jane smith,TRUE,
30-08-2024 14:00,cosmetic_dentist,jane smith,TRUE,
30-08-2024 14:30,cosmetic_dentist,jane smith,TRUE,
30-08-2024 15:00,cosmetic_dentist,jane smith,TRUE,
30-08-2024 15:30,cosmetic_dentist,jane smith,TRUE,
30-08-2024 16:00,cosmetic_dentist,jane smith,TRUE,
30-08-2024 16:30,cosmetic_dentist,jane smith,FALSE,1000061
31-08-2024 09:00,cosmetic_dentist,jane smith,TRUE,
31-08-2024 09:30,cosmetic_dentist,jane smith,TRUE,
31-08-2024 10:00,cosmetic_dentist,jane smith,FALSE,1000089
31-08-2024 10:30,cosmetic_dentist,jane smith,TRUE,
31-08-2024 11:00,cosmetic_dentist,jane smith,TRUE,
31-08-2024 11:30,cosmetic_dentist,jane smith,TRUE,
31-08-2024 12:00,cosmetic_dentist,jane smith,TRUE,
31-08-2024 12:30,cosmetic_dentist,jane smith,FALSE,1000093
02-09-2024 08:00,cosmetic_dentist,jane smith,TRUE,
02-09-2024 08:30,cosmetic_dentist,jane smith,TRUE,
02-09-2024 09:00,cosmetic_dentist,jane smith,TRUE,
02-09-2024 09:30,cosmetic_dentist,jane smith,TRUE,
02-09-2024 10:00,cosmetic_dentist,jane smith,TRUE,
02-09-2024 10:30,cosmetic_dentist,jane smith,TRUE,
02-09-2024 11:00,cosmetic_dentist,jane smith,TRUE,
02-09-2024 11:30,cosmetic_dentist,jane smith,FALSE,1000086
02-09-2024 12:00,cosmetic_dentist,jane smith,TRUE,
02-09-2024 12:30,cosmetic_dentist,jane smith,FALSE,1000024
02-09-2024 13:00,cosmetic_dentist,jane smith,TRUE,
02-09-2024 13:30,cosmetic_dentist,jane smith,FALSE,1000020
02-09-2024 14:00,cosmetic_dentist,jane smith,TRUE,
02-09-2024 14:30,cosmetic_dentist,jane smith,FALSE,1000003
02-09-2024 15:00,cosmetic_dentist,jane smith,TRUE,
02-09-2024 15:30,cosmetic_dentist,jane smith,FALSE,1000056
02-09-2024 16:00,cosmetic_dentist,jane smith,TRUE,
02-09-2024 16:30,cosmetic_dentist,jane smith,TRUE,
03-09-2024 08:00,cosmetic_dentist,jane smith,TRUE,
03-09-2024 08:30,cosmetic_dentist,jane smith,TRUE,
03-09-2024 09:00,cosmetic_dentist,jane smith,TRUE,
03-09-2024 09:30,cosmetic_dentist,jane smith,TRUE,
03-09-2024 10:00,cosmetic_dentist,jane smith,TRUE,
03-09-2024 10:30,cosmetic_dentist,jane smith,TRUE,
03-09-2024 11:00,cosmetic_dentist,jane smith,TRUE,
03-09-2024 11:30,cosmetic_dentist,jane smith,TRUE,
03-09-2024 12:00,cosmetic_dentist,jane smith,TRUE,
03-09-2024 12:30,cosmetic_dentist,jane smith,TRUE,
03-09-2024 13:00,cosmetic_dentist,jane smith,TRUE,
03-09-2024 13:30,cosmetic_dentist,jane smith,FALSE,1000069
03-09-2024 14:00,cosmetic_dentist,jane smith,TRUE,
03-09-2024 14:30,cosmetic_dentist,jane smith,TRUE,
03-09-2024 15:00,cosmetic_dentist,jane smith,TRUE,
03-09-2024 15:30,cosmetic_dentist,jane smith,TRUE,
03-09-2024 16:00,cosmetic_dentist,jane smith,TRUE,
03-09-2024 16:30,cosmetic_dentist,jane smith,TRUE,
05-08-2024 08:00,cosmetic_dentist,lisa brown,FALSE,1000096
05-08-2024 08:30,cosmetic_dentist,lisa brown,FALSE,1000078
05-08-2024 09:00,cosmetic_dentist,lisa brown,FALSE,1000000
05-08-2024 09:30,cosmetic_dentist,lisa brown,FALSE,1000045
05-08-2024 10:00,cosmetic_dentist,lisa brown,FALSE,1000055
05-08-2024 10:30,cosmetic_dentist,lisa brown,FALSE,1000057
05-08-2024 11:00,cosmetic_dentist,lisa brown,FALSE,1000069
05-08-2024 11:30,cosmetic_dentist,lisa brown,FALSE,1000071
05-08-2024 12:00,cosmetic_dentist,lisa brown,FALSE,1000019
05-08-2024 12:30,cosmetic_dentist,lisa brown,FALSE,1000045
05-08-2024 13:00,cosmetic_dentist,lisa brown,FALSE,1000047
05-08-2024 13:30,cosmetic_dentist,lisa brown,FALSE,1000032
05-08-2024 14:00,cosmetic_dentist,lisa brown,FALSE,1000025
05-08-2024 14:30,cosmetic_dentist,lisa brown,FALSE,1000097
05-08-2024 15:00,cosmetic_dentist,lisa brown,FALSE,1000084
05-08-2024 15:30,cosmetic_dentist,lisa brown,FALSE,1000047
05-08-2024 16:00,cosmetic_dentist,lisa brown,FALSE,1000046
05-08-2024 16:30,cosmetic_dentist,lisa brown,FALSE,1000068
06-08-2024 08:00,cosmetic_dentist,lisa brown,FALSE,1000035
06-08-2024 08:30,cosmetic_dentist,lisa brown,FALSE,1000004
06-08-2024 09:00,cosmetic_dentist,lisa brown,FALSE,1000095
06-08-2024 09:30,cosmetic_dentist,lisa brown,FALSE,1000019
06-08-2024 10:00,cosmetic_dentist,lisa brown,FALSE,1000042
06-08-2024 10:30,cosmetic_dentist,lisa brown,FALSE,1000048
06-08-2024 11:00,cosmetic_dentist,lisa brown,FALSE,1000064
06-08-2024 11:30,cosmetic_dentist,lisa brown,FALSE,1000035
06-08-2024 12:00,cosmetic_dentist,lisa brown,FALSE,1000081
06-08-2024 12:30,cosmetic_dentist,lisa brown,FALSE,1000035
06-08-2024 13:00,cosmetic_dentist,lisa brown,FALSE,1000020
06-08-2024 13:30,cosmetic_dentist,lisa brown,FALSE,1000017
06-08-2024 14:00,cosmetic_dentist,lisa brown,FALSE,1000056
06-08-2024 14:30,cosmetic_dentist,lisa brown,FALSE,1000099
06-08-2024 15:00,cosmetic_dentist,lisa brown,FALSE,1000048
06-08-2024 15:30,cosmetic_dentist,lisa brown,FALSE,1000004
06-08-2024 16:00,cosmetic_dentist,lisa brown,FALSE,1000006
06-08-2024 16:30,cosmetic_dentist,lisa brown,FALSE,1000016
07-08-2024 08:00,cosmetic_dentist,lisa brown,TRUE,
07-08-2024 08:30,cosmetic_dentist,lisa brown,TRUE,
07-08-2024 09:00,cosmetic_dentist,lisa brown,FALSE,1000085
07-08-2024 09:30,cosmetic_dentist,lisa brown,TRUE,
07-08-2024 10:00,cosmetic_dentist,lisa brown,FALSE,1000082
07-08-2024 10:30,cosmetic_dentist,lisa brown,TRUE,
07-08-2024 11:00,cosmetic_dentist,lisa brown,TRUE,
07-08-2024 11:30,cosmetic_dentist,lisa brown,TRUE,
07-08-2024 12:00,cosmetic_dentist,lisa brown,FALSE,1000013
07-08-2024 12:30,cosmetic_dentist,lisa brown,TRUE,
07-08-2024 13:00,cosmetic_dentist,lisa brown,TRUE,
07-08-2024 13:30,cosmetic_dentist,lisa brown,TRUE,
07-08-2024 14:00,cosmetic_dentist,lisa brown,TRUE,
07-08-2024 14:30,cosmetic_dentist,lisa brown,TRUE,
07-08-2024 15:00,cosmetic_dentist,lisa brown,TRUE,
07-08-2024 15:30,cosmetic_dentist,lisa brown,TRUE,
07-08-2024 16:00,cosmetic_dentist,lisa brown,FALSE,1000079
07-08-2024 16:30,cosmetic_dentist,lisa brown,TRUE,
08-08-2024 08:00,cosmetic_dentist,lisa brown,FALSE,12345678
08-08-2024 08:30,cosmetic_dentist,lisa brown,TRUE,
08-08-2024 09:00,cosmetic_dentist,lisa brown,FALSE,1000032
08-08-2024 09:30,cosmetic_dentist,lisa brown,TRUE,
08-08-2024 10:00,cosmetic_dentist,lisa brown,FALSE,10123224
08-08-2024 10:30,cosmetic_dentist,lisa brown,TRUE,
08-08-2024 11:00,cosmetic_dentist,lisa brown,FALSE,1000058
08-08-2024 11:30,cosmetic_dentist,lisa brown,TRUE,
08-08-2024 12:00,cosmetic_dentist,lisa brown,FALSE,1000043
08-08-2024 12:30,cosmetic_dentist,lisa brown,FALSE,1000013
08-08-2024 13:00,cosmetic_dentist,lisa brown,TRUE,
08-08-2024 13:30,cosmetic_dentist,lisa brown,TRUE,
08-08-2024 14:00,cosmetic_dentist,lisa brown,TRUE,
08-08-2024 14:30,cosmetic_dentist,lisa brown,FALSE,1000059
08-08-2024 15:00,cosmetic_dentist,lisa brown,TRUE,
08-08-2024 15:30,cosmetic_dentist,lisa brown,FALSE,1000038
08-08-2024 16:00,cosmetic_dentist,lisa brown,TRUE,
08-08-2024 16:30,cosmetic_dentist,lisa brown,TRUE,
09-08-2024 08:00,cosmetic_dentist,lisa brown,TRUE,
09-08-2024 08:30,cosmetic_dentist,lisa brown,TRUE,
09-08-2024 09:00,cosmetic_dentist,lisa brown,TRUE,
09-08-2024 09:30,cosmetic_dentist,lisa brown,TRUE,
09-08-2024 10:00,cosmetic_dentist,lisa brown,TRUE,
09-08-2024 10:30,cosmetic_dentist,lisa brown,TRUE,
09-08-2024 11:00,cosmetic_dentist,lisa brown,TRUE,
09-08-2024 11:30,cosmetic_dentist,lisa brown,TRUE,
09-08-2024 12:00,cosmetic_dentist,lisa brown,TRUE,
09-08-2024 12:30,cosmetic_dentist,lisa brown,FALSE,1000042
09-08-2024 13:00,cosmetic_dentist,lisa brown,FALSE,1000089
09-08-2024 13:30,cosmetic_dentist,lisa brown,FALSE,1000001
09-08-2024 14:00,cosmetic_dentist,lisa brown,TRUE,
09-08-2024 14:30,cosmetic_dentist,lisa brown,TRUE,
09-08-2024 15:00,cosmetic_dentist,lisa brown,TRUE,
09-08-2024 15:30,cosmetic_dentist,lisa brown,TRUE,
09-08-2024 16:00,cosmetic_dentist,lisa brown,TRUE,
09-08-2024 16:30,cosmetic_dentist,lisa brown,TRUE,
10-08-2024 09:00,cosmetic_dentist,lisa brown,FALSE,1000077
10-08-2024 09:30,cosmetic_dentist,lisa brown,TRUE,
10-08-2024 10:00,cosmetic_dentist,lisa brown,TRUE,
10-08-2024 10:30,cosmetic_dentist,lisa brown,TRUE,
10-08-2024 11:00,cosmetic_dentist,lisa brown,TRUE,
10-08-2024 11:30,cosmetic_dentist,lisa brown,TRUE,
10-08-2024 12:00,cosmetic_dentist,lisa brown,TRUE,
10-08-2024 12:30,cosmetic_dentist,lisa brown,TRUE,
12-08-2024 08:00,cosmetic_dentist,lisa brown,FALSE,1000035
12-08-2024 08:30,cosmetic_dentist,lisa brown,FALSE,1000082
12-08-2024 09:00,cosmetic_dentist,lisa brown,FALSE,1000019
12-08-2024 09:30,cosmetic_dentist,lisa brown,TRUE,
12-08-2024 10:00,cosmetic_dentist,lisa brown,TRUE,
12-08-2024 10:30,cosmetic_dentist,lisa brown,TRUE,
12-08-2024 11:00,cosmetic_dentist,lisa brown,FALSE,1000016
12-08-2024 11:30,cosmetic_dentist,lisa brown,FALSE,1000066
12-08-2024 12:00,cosmetic_dentist,lisa brown,TRUE,
12-08-2024 12:30,cosmetic_dentist,lisa brown,TRUE,
12-08-2024 13:00,cosmetic_dentist,lisa brown,FALSE,1000099
12-08-2024 13:30,cosmetic_dentist,lisa brown,TRUE,
12-08-2024 14:00,cosmetic_dentist,lisa brown,FALSE,1000086
12-08-2024 14:30,cosmetic_dentist,lisa brown,TRUE,
12-08-2024 15:00,cosmetic_dentist,lisa brown,FALSE,1000001
12-08-2024 15:30,cosmetic_dentist,lisa brown,TRUE,
12-08-2024 16:00,cosmetic_dentist,lisa brown,TRUE,
12-08-2024 16:30,cosmetic_dentist,lisa brown,TRUE,
13-08-2024 08:00,cosmetic_dentist,lisa brown,FALSE,1000008
13-08-2024 08:30,cosmetic_dentist,lisa brown,TRUE,
13-08-2024 09:00,cosmetic_dentist,lisa brown,FALSE,1000021
13-08-2024 09:30,cosmetic_dentist,lisa brown,FALSE,1000052
13-08-2024 10:00,cosmetic_dentist,lisa brown,TRUE,
13-08-2024 10:30,cosmetic_dentist,lisa brown,TRUE,
13-08-2024 11:00,cosmetic_dentist,lisa brown,TRUE,
13-08-2024 11:30,cosmetic_dentist,lisa brown,TRUE,
13-08-2024 12:00,cosmetic_dentist,lisa brown,TRUE,
13-08-2024 12:30,cosmetic_dentist,lisa brown,TRUE,
13-08-2024 13:00,cosmetic_dentist,lisa brown,TRUE,
13-08-2024 13:30,cosmetic_dentist,lisa brown,TRUE,
13-08-2024 14:00,cosmetic_dentist,lisa brown,TRUE,
13-08-2024 14:30,cosmetic_dentist,lisa brown,TRUE,
13-08-2024 15:00,cosmetic_dentist,lisa brown,FALSE,1000085
13-08-2024 15:30,cosmetic_dentist,lisa brown,TRUE,
13-08-2024 16:00,cosmetic_dentist,lisa brown,TRUE,
13-08-2024 16:30,cosmetic_dentist,lisa brown,FALSE,1000045
14-08-2024 08:00,cosmetic_dentist,lisa brown,TRUE,
14-08-2024 08:30,cosmetic_dentist,lisa brown,TRUE,
14-08-2024 09:00,cosmetic_dentist,lisa brown,FALSE,1000081
14-08-2024 09:30,cosmetic_dentist,lisa brown,TRUE,
14-08-2024 10:00,cosmetic_dentist,lisa brown,TRUE,
14-08-2024 10:30,cosmetic_dentist,lisa brown,FALSE,1000048
14-08-2024 11:00,cosmetic_dentist,lisa brown,TRUE,
14-08-2024 11:30,cosmetic_dentist,lisa brown,FALSE,1000051
14-08-2024 12:00,cosmetic_dentist,lisa brown,FALSE,1000022
14-08-2024 12:30,cosmetic_dentist,lisa brown,TRUE,
14-08-2024 13:00,cosmetic_dentist,lisa brown,FALSE,1000057
14-08-2024 13:30,cosmetic_dentist,lisa brown,TRUE,
14-08-2024 14:00,cosmetic_dentist,lisa brown,TRUE,
14-08-2024 14:30,cosmetic_dentist,lisa brown,TRUE,
14-08-2024 15:00,cosmetic_dentist,lisa brown,TRUE,
14-08-2024 15:30,cosmetic_dentist,lisa brown,TRUE,
14-08-2024 16:00,cosmetic_dentist,lisa brown,TRUE,
14-08-2024 16:30,cosmetic_dentist,lisa brown,TRUE,
15-08-2024 08:00,cosmetic_dentist,lisa brown,TRUE,
15-08-2024 08:30,cosmetic_dentist,lisa brown,TRUE,
15-08-2024 09:00,cosmetic_dentist,lisa brown,TRUE,
15-08-2024 09:30,cosmetic_dentist,lisa brown,TRUE,
15-08-2024 10:00,cosmetic_dentist,lisa brown,TRUE,
15-08-2024 10:30,cosmetic_dentist,lisa brown,TRUE,
15-08-2024 11:00,cosmetic_dentist,lisa brown,TRUE,
15-08-2024 11:30,cosmetic_dentist,lisa brown,TRUE,
15-08-2024 12:00,cosmetic_dentist,lisa brown,TRUE,
15-08-2024 12:30,cosmetic_dentist,lisa brown,TRUE,
15-08-2024 13:00,cosmetic_dentist,lisa brown,TRUE,
15-08-2024 13:30,cosmetic_dentist,lisa brown,TRUE,
15-08-2024 14:00,cosmetic_dentist,lisa brown,TRUE,
15-08-2024 14:30,cosmetic_dentist,lisa brown,TRUE,
15-08-2024 15:00,cosmetic_dentist,lisa brown,TRUE,
15-08-2024 15:30,cosmetic_dentist,lisa brown,TRUE,
15-08-2024 16:00,cosmetic_dentist,lisa brown,TRUE,
15-08-2024 16:30,cosmetic_dentist,lisa brown,TRUE,
16-08-2024 08:00,cosmetic_dentist,lisa brown,FALSE,1000003
16-08-2024 08:30,cosmetic_dentist,lisa brown,TRUE,
16-08-2024 09:00,cosmetic_dentist,lisa brown,TRUE,
16-08-2024 09:30,cosmetic_dentist,lisa brown,FALSE,1000003
16-08-2024 10:00,cosmetic_dentist,lisa brown,TRUE,
16-08-2024 10:30,cosmetic_dentist,lisa brown,TRUE,
16-08-2024 11:00,cosmetic_dentist,lisa brown,TRUE,
16-08-2024 11:30,cosmetic_dentist,lisa brown,TRUE,
16-08-2024 12:00,cosmetic_dentist,lisa brown,TRUE,
16-08-2024 12:30,cosmetic_dentist,lisa brown,TRUE,
16-08-2024 13:00,cosmetic_dentist,lisa brown,TRUE,
16-08-2024 13:30,cosmetic_dentist,lisa brown,TRUE,
16-08-2024 14:00,cosmetic_dentist,lisa brown,TRUE,
16-08-2024 14:30,cosmetic_dentist,lisa brown,TRUE,
16-08-2024 15:00,cosmetic_dentist,lisa brown,TRUE,
16-08-2024 15:30,cosmetic_dentist,lisa brown,FALSE,1000022
